id,collection,dc.contributor.author,dc.contributor.author[],dc.coverage.spatial[en_US],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.format.extent,dc.format.extent[],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso,dc.language.iso[],dc.publisher[en_US],dc.relation.ispartof[en_US],dc.subject[en_US],dc.title[en_US],dc.type[en_US]
"b6d4bce7-f3df-4a1e-b182-27793e53b73f","1/7295",,"Solomon, Folashade||Vogelstein, Lauren||Brady, Corey||Steinberg, Rebecca||Thomas, Curtis||Champion, Dionne||Lindberg, Lindsay||Enyedy, Noel||DesPortes, Kayla||Payne, William||Bergner, Yoav||Taylor, Edd||Shapiro, R. Benjamin","Bochum, Germany","2021-10-09T19:53:49Z","2021-10-09T15:50:11Z","2021-10-09T19:53:49Z","2021-10-09T15:50:11Z",,"2021-06","This symposium addresses dance as a site for STEM learning. We present papers from five research projects that each sought to engage youth in embodied STEM learning using dance, exploring the power of creative embodied experiences and the body’s potential as an expressive tool and resource for learning. We show how dance activities expanded access to STEM and supported sense-making; how dancer and dance-making practices were leveraged to support computational thinking, modeling, and inquiry; and how moving bodies in creative ways helped to generate new insights by allowing for new perspectives. Across our work, we seek to understand the multiple, rich learning opportunities that emerge from working across the arts and sciences, dance and STEM. Together our research shows that attending to opportunities for STEM engagement and learning through dance practices can broaden access to learning and engagement in STEM for all.","Made available in DSpace on 2021-10-09T19:53:49Z (GMT). No. of bitstreams: 1
819-826.pdf: 345273 bytes, checksum: 77d50024b9ee4b45563bf980dfb56cf7 (MD5)
  Previous issue date: 2021-06",,"pp. 819-826","Solomon, F., Vogelstein, L., Brady, C., Steinberg, R., Thomas, C., Champion, D., Lindberg, L., Enyedy, N., DesPortes, K., Payne, W., Bergner, Y., Taylor, E., & Shapiro, R. B. (2021). Embodying STEM: Learning at the intersection of Dance and STEM. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 819-826). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7588","https://doi.dx.org/10.22318/icls2021.819",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Embodying STEM: Learning at the intersection of Dance and STEM","Conference Paper||Symposium"
"202ed109-7e1b-403d-8619-14e63b1a0b7b","1/7295",,"Wagh, Aditi||Dickes, Amanda||Lam-Herrera, Marilu||Sengupta, Pratim||Reimers, Jackson||Vogelstein, Lauren||Brady, Corey||Steinberg, Rebecca||Thomas, Curtis||Pierson, Ashlyn||Farris, Amy Voss||Wolkenhauer, Rachel||Lloyd, Gwendolyn||Murphy, P. Karen||DeLiema, David||Enyedy, Noel||Danish, Joshua||Steen, Francis||Fridman, Chani||Levy, Sharona T.||Hel-Or, Hagit||Bang, Megan","Bochum, Germany","2021-10-09T19:53:49Z","2021-10-09T15:50:11Z","2021-10-09T19:53:49Z","2021-10-09T15:50:11Z",,"2021-06","Modeling is generally recognized as the core disciplinary practice of science.  Through examinations of rich learning environments which expand the boundaries of modeling and the practices connected to it, researchers are broadening what modeling means in disciplinary settings. This interactive session brings together a diverse spectrum of scholars to share the practices they have used to expand modeling, how they were used in their curriculum, and the impact they had on learning. This session will serve as a rich opportunity for discussion to help advance the state of the field around what counts as modeling and the role it can play in learning.","Made available in DSpace on 2021-10-09T19:53:49Z (GMT). No. of bitstreams: 1
827-834.pdf: 409920 bytes, checksum: d37538b0ebed16962b8ca0b0248b489c (MD5)
  Previous issue date: 2021-06",,"pp. 827-834","Wagh, A., Dickes, A., Lam-Herrera, M., Sengupta, P., Reimers, J., Vogelstein, L., Brady, C., Steinberg, R., Thomas, C., Pierson, A., Farris, A. V., Wolkenhauer, R., Lloyd, G., Murphy, P. K., DeLiema, D., Enyedy, N., Danish, J., Steen, F., Fridman, C., Levy, S. T., Hel-Or, H., & Bang, M. (2021). Expansive Modeling: Broadening the scope of modeling in K-12 education. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 827-834). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7589","https://doi.dx.org/10.22318/icls2021.827",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Expansive Modeling: Broadening the scope of modeling in K-12 education","Conference Paper||Symposium"
"b594efa6-8384-46e3-98b1-bfe3b9e8e042","1/7295",,"Reynante, Brandon","Bochum, Germany","2021-10-09T19:53:49Z","2021-10-09T15:50:11Z","2021-10-09T19:53:49Z","2021-10-09T15:50:11Z",,"2021-06","Many poverty alleviation efforts employ a charity-based approach that re-entrenches inequitable power relations and results in solutions that are inappropriate for the local context. Recently there have been calls to leverage the design knowledge of “grassroots innovators” for sustainable development. I draw upon a five-week ethnographic study to describe the design knowledge and learning pathway of an exemplary grassroots innovator and examine how social norms and power dynamics have shaped their learning opportunities. The findings counter deficit narratives about design and engineering expertise in marginalized groups and contribute to a better understanding of how to support the development of grassroots innovators.","Made available in DSpace on 2021-10-09T19:53:49Z (GMT). No. of bitstreams: 1
83-90.pdf: 601682 bytes, checksum: 61633f54e2e03b228085c268cdc00e3a (MD5)
  Previous issue date: 2021-06",,"pp. 83-90","Reynante, B. (2021). Design Knowledge and Learning Pathway of a Grassroots Innovator. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 83-90). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7590","https://doi.dx.org/10.22318/icls2021.83",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Design Knowledge and Learning Pathway of a Grassroots Innovator","Conference Paper||Long Paper"
"1b8d43c7-e468-4b21-983b-7fe5de437429","1/7295",,"Kafai, Yasmin||Barton, Angela Calabrese||Greenberg, Day||Turner, Chandler||Riter, Devon||Herrenkohl, Leslie||Davis, Elizabeth A.||Tasker, Tammy||Roper, Za’Mani||Turner, Carmen||Labotka, Danielle||Martel, Sophie R.||Gelman, Susan A.||Trevors, Greg||Brenner, Eric||Chong, Cierra||Graham, Danielle||Kogler, Justin||Ladhani, Farhaan||Melo, Kevin||Momin, Ornab||Morello, Jordan||Whyte, Tanya||Willett, Sean||Oliver, Kara Wilson||Windeler, Ben||Wollenberg, Sam||Catete, Veronica||Hinckle, Madeline||Barnes, Tiffany||Wiebe, Eric||Fields, Deborah||Kafai, Yasmin||Tofel-Grehl, Colby||Giang, Michael||Sun, Jen||Strawhacker, Amanda||Hansen, Tyler||Slotta, Jim","Bochum, Germany","2021-10-09T19:53:50Z","2021-10-09T15:50:11Z","2021-10-09T19:53:50Z","2021-10-09T15:50:11Z",,"2021-06","The global COVID-19 pandemic outbreak has put front and center the need for learning and teaching about epidemics, as the participation and actions of all citizens are critical in containing and preventing the spread. In this symposium we are presenting current, on-going research on learning and teaching about infectious diseases that examines (1) K-12 students’ understanding of infectious diseases such as COVID-19, (2) family interactions around making sense of COVID-related science information, (3) game designs to address COVID misconceptions, (4) computational modeling tools to help students understand disease vectors, and (5) virtual epidemics to provide students with online experiences about disease spread and prevention. Panelists will present findings from their on-going studies and discuss what research directions learning sciences can take to promote health literacies for teachers, students, their families and communities. Our discussant will review overarching themes then open up the panel to Q&A.","Made available in DSpace on 2021-10-09T19:53:50Z (GMT). No. of bitstreams: 1
835-842.pdf: 616504 bytes, checksum: c5c4be3fa64c8e77e523b4559be9cebf (MD5)
  Previous issue date: 2021-06",,"pp. 835-842","Kafai, Y., Barton, A. C., Greenberg, D., Turner, C., Riter, D., Herrenkohl, L., Davis, E. A., Tasker, T., Roper, Z., Turner, C., Labotka, D., Martel, S. R., Gelman, S. A., Trevors, G., Brenner, E., Chong, C., Graham, D., Kogler, J., Ladhani, F., Melo, K., Momin, O., Morello, J., Whyte, T., Willett, S., Oliver, K. W., Windeler, B., Wollenberg, S., Catete, V., Hinckle, M., Barnes, T., Wiebe, E., Fields, D., Kafai, Y., Tofel-Grehl, C., Giang, M., Sun, J., Strawhacker, A., Hansen, T., & Slotta, J. (2021). Learning and Teaching about COVID-19:  Engaging Students, Teachers and Families in Understanding Infectious Disease Epidemiology. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 835-842). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7591","https://doi.dx.org/10.22318/icls2021.835",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Learning and Teaching about COVID-19:  Engaging Students, Teachers and Families in Understanding Infectious Disease Epidemiology","Conference Paper||Symposium"
"52e52963-3e45-49ba-b59e-e1f16f5cf05c","1/7295",,"Parr, Erika David||Machaka, Nessrine||Dyer, Elizabeth B.||Krist, Christina||Langer-Osuna, Jennifer||Chavez, Rosa||Malamut, Jim||Kwon, Faith||Lange, Kimiko||Ramirez, Jesse||Gargroetzi, Emma||Walkoe, Janet||Walton, Margaret||Mathayas, Nitasha||Danish, Joshua||Tu, Xintian||Zhou, Mengxi||Vickery, Morgan||Kelly, Susan||Lindgren, Robb||Shim, Soo-Yean","Bochum, Germany","2021-10-09T19:53:51Z","2021-10-09T15:50:11Z","2021-10-09T19:53:51Z","2021-10-09T15:50:11Z",,"2021-06","This symposium explores the empirical relationship between two theoretically distinct uses of the construct of positioning in the learning sciences. To do so, it brings together different studies that examine teaching and learning in STEM classrooms that incorporate both embodied and social aspects of positioning. These examples contribute to answering the question: How does simultaneously considering students’ and teachers’ embodied movements and social positioning offer new insights into studies of STEM classroom learning? Together, these studies show how different types of positioning are tightly related to one another, suggesting that more research is needed to understand the complex relationships between the physical, social, and epistemic positions in research and design of learning environments.","Made available in DSpace on 2021-10-09T19:53:51Z (GMT). No. of bitstreams: 1
843-850.pdf: 441756 bytes, checksum: 7245e6dfd0d73e60b33e43fb709575ac (MD5)
  Previous issue date: 2021-06",,"pp. 843-850","Parr, E. D., Machaka, N., Dyer, E. B., Krist, C., Langer-Osuna, J., Chavez, R., Malamut, J., Kwon, F., Lange, K., Ramirez, J., Gargroetzi, E., Walkoe, J., Walton, M., Mathayas, N., Danish, J., Tu, X., Zhou, M., Vickery, M., Kelly, S., Lindgren, R., & Shim, S. (2021). Movement, Authority, and Knowledge: Examining the Relationships in Embodied and Social Positioning for STEM Learning. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 843-850). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7592","https://doi.dx.org/10.22318/icls2021.843",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Movement, Authority, and Knowledge: Examining the Relationships in Embodied and Social Positioning for STEM Learning","Conference Paper||Symposium"
"b514f683-1322-4146-994a-0410ae9617c0","1/7295",,"Krishnamoorthy, Rishi||Elliott, Colin Hennessy||Y., Jasmine||Bang, Megan||Marin, Ananda","Bochum, Germany","2021-10-09T19:53:51Z","2021-10-09T15:50:11Z","2021-10-09T19:53:51Z","2021-10-09T15:50:11Z",,"2021-06","In this symposium we work toward our responsibility in learning how to be human through a deep reciprocal relationship to and with the more than human, by interrogating an influential method in the learning sciences, interaction analysis. As settler scholars learning to “set aside the ways of the colonist” (Kimmerer, 2013, p. 207) we aim to think with Indigenous Ways of Knowing (IWOK) to reinterpret the methodological commitments of interaction analysis. In acknowledgment of the continual learning required for this goal, we propose a symposium where authors and audience members learn together, engaging in two iterations of a video analysis session around the same piece of data: one using more traditional interaction analysis methods, and one engaging with our emerging understandings of a relational ontology. Our two discussants, leading scholars of both IWOK and interaction analysis in the learning sciences will support analysis sessions and subsequent discussion.","Made available in DSpace on 2021-10-09T19:53:51Z (GMT). No. of bitstreams: 1
851-858.pdf: 798926 bytes, checksum: d32aa127865d25433aea6f4f91d71ec8 (MD5)
  Previous issue date: 2021-06",,"pp. 851-858","Krishnamoorthy, R., Elliott, C. H., Y., J., Bang, M., & Marin, A. (2021). Learning to Center Relational Ontologies: Desettling Interaction Analysis Methods. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 851-858). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7593","https://doi.dx.org/10.22318/icls2021.851",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Learning to Center Relational Ontologies: Desettling Interaction Analysis Methods","Conference Paper||Symposium"
"d9cf8be2-6240-4f0f-aa1d-9f5350f480fb","1/7295",,"Shehab, Saadeddine||Tissenbaum, Mike||Lawrence, LuEttaMae||Lewis, Daniel Rees||Easterday, Matthew||Carlson, Spencer||Royalty, Adam||Chen, Helen||Sheri, Sheppard||Goldman, Shelley||Kuo, Annie Camey||Lange, Kimiko||Mesinas, Melissa||Pozos, Rose K.||Toprani, Dhvani||AlQahtani, Mona||Xia, Yu||Borge, Marcela||Sawyer, Keith","Bochum, Germany","2021-10-09T19:53:51Z","2021-10-09T15:50:11Z","2021-10-09T19:53:51Z","2021-10-09T15:50:11Z",,"2021-06","Human-Centered Design (HCD) is a growing field that has the potential to positively impact students’ learning. A general consensus on the terms, practices, scaffolds, and assessments of HCD can foster its effective implementation in K-12 and post-secondary education. This session brings together researchers whose work is focused on implementing HCD across K-16 classrooms. It aims to develop a coherent definition of HCD, its methods, practices, and assessments, to help frame the field and reduce ambiguity at a critical time in its broader adoption.","Made available in DSpace on 2021-10-09T19:53:51Z (GMT). No. of bitstreams: 1
859-866.pdf: 449321 bytes, checksum: 365705b663c6f780515c1a55620a1444 (MD5)
  Previous issue date: 2021-06",,"pp. 859-866","Shehab, S., Tissenbaum, M., Lawrence, L., Lewis, D. R., Easterday, M., Carlson, S., Royalty, A., Chen, H., Sheri, S., Goldman, S., Kuo, A. C., Lange, K., Mesinas, M., Pozos, R. K., Toprani, D., AlQahtani, M., Xia, Y., Borge, M., & Sawyer, K. (2021). Towards Bringing Human-Centered Design to K-12 and Post-Secondary Education. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 859-866). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7594","https://doi.dx.org/10.22318/icls2021.859",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Towards Bringing Human-Centered Design to K-12 and Post-Secondary Education","Conference Paper||Symposium"
"e23b66ab-8d70-4d48-89c3-8e8e9f2addd0","1/7295",,"Kessler, Erica D.||Braasch, Jason L. G.||Tollefsen, Deborah||Preza, Chrysanthe","Bochum, Germany","2021-10-09T19:53:52Z","2021-10-09T15:50:11Z","2021-10-09T19:53:52Z","2021-10-09T15:50:11Z",,"2021-06","Scientific collaboration is necessary as research grows increasingly more complex. Research focusing on the Science of Team Science (SciTS) seeks to better understand and facilitate collaborative research in science. The current work provided new empirical understandings on epistemic beliefs about group knowledge or how a group collectively comes to know something by developing the Epistemic Beliefs about the Co-Construction of Knowledge (EB-CCK) inventory. Using exploratory and confirmatory factor analyses, the present study established an 18-item inventory composed of two factors: one capturing a more collaborative mindset and one capturing a more individual mindset about the co-construction of knowledge. Limitations and future directions are discussed.","Made available in DSpace on 2021-10-09T19:53:52Z (GMT). No. of bitstreams: 1
869-870.pdf: 200469 bytes, checksum: c6f031a6daf9e7bc2c19543f522e0172 (MD5)
  Previous issue date: 2021-06",,"pp. 869-870","Kessler, E. D., Braasch, J. L., Tollefsen, D., & Preza, C. (2021). Creation of an Inventory Assessing Epistemic Beliefs about the Co-Construction of Knowledge in Team Science Contexts. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 869-870). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7595","https://doi.dx.org/10.22318/icls2021.869",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Creation of an Inventory Assessing Epistemic Beliefs about the Co-Construction of Knowledge in Team Science Contexts","Conference Paper||Poster"
"758a70a3-8244-4ff0-ae8c-f256057a7b67","1/7295",,"DiNapoli, Joseph","Bochum, Germany","2021-10-09T19:53:52Z","2021-10-09T15:50:11Z","2021-10-09T19:53:52Z","2021-10-09T15:50:11Z",,"2021-06","I examined the perseverance in problem-solving of 30 secondary students as they engaged with challenging mathematical tasks over six weeks. Their perseverance improved, primarily due to consistent opportunities to record their conceptual thinking at the outset of their engagement. These artifacts of their thinking often helped prolong their productive efforts upon impasse and improved their selection of problem-solving strategies and affect regulation. ","Made available in DSpace on 2021-10-09T19:53:52Z (GMT). No. of bitstreams: 1
871-872.pdf: 245036 bytes, checksum: 1c99ce3d0b63c29efb6b5c58f8d2760c (MD5)
  Previous issue date: 2021-06",,"pp. 871-872","DiNapoli, J. (2021). Investigating Perseverance Improvement in Secondary Mathematics Students. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 871-872). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7596","https://doi.dx.org/10.22318/icls2021.871",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Investigating Perseverance Improvement in Secondary Mathematics Students","Conference Paper||Poster"
"ab2bb005-1506-46a2-aba0-ae9fd63711d9","1/7295",,"Greenberg, Kevin","Bochum, Germany","2021-10-09T19:53:53Z","2021-10-09T15:50:11Z","2021-10-09T19:53:53Z","2021-10-09T15:50:11Z",,"2021-06","Cognitive load theory has struggled to develop a modality-unspecific method of measurement, that being a secondary task which measures overall cognitive load rather than only auditory or visuospatial processing. The current study compares two kinesthetic-based methods, the rhythmic tapping method (RTM) and the tactile detection response task (TDRT) in relation to their modality specificity. The methods were examined in relation to the degree of modality specificity they had with auditory and visuospatial working memory processing, via separate n-backs in each modality. The findings indicated the RTM may be modality specific. The RTM was found to have greater interference with auditory working memory processing compared to visuospatial processing. There was evidence the TDRT may be modality-unspecific, as the method had parallel interference with auditory and visuospatial working memory processing.","Made available in DSpace on 2021-10-09T19:53:53Z (GMT). No. of bitstreams: 1
873-874.pdf: 213341 bytes, checksum: c988863107cbffc46df414e5cfdacc14 (MD5)
  Previous issue date: 2021-06",,"pp. 873-874","Greenberg, K. (2021). Cognitive Load Measurement Using Two Kinesthetic-Based Methods: Rhythmic Tapping Method and Tactile Detection Response Task. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 873-874). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7597","https://doi.dx.org/10.22318/icls2021.873",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Cognitive Load Measurement Using Two Kinesthetic-Based Methods: Rhythmic Tapping Method and Tactile Detection Response Task","Conference Paper||Poster"
"8f841a68-f3a2-4f08-b01e-da7eaf127349","1/7295",,"Sinha, Tanmay","Bochum, Germany","2021-10-09T19:53:53Z","2021-10-09T15:50:11Z","2021-10-09T19:53:53Z","2021-10-09T15:50:11Z",,"2021-06","Learning from failure is a vital skill. One aspect of failure that has received little empirical attention, however, is its process-focused nature and how technology interventions might benefit from this understanding. I present a conceptual framework for (a) identifying process failures via thin-slice methodology, and (b) responding to process failures by building on the idea of regulative loop systems, but with additional emphasis on psychological mechanisms describing causes (and remedial pathways) of process failures.","Made available in DSpace on 2021-10-09T19:53:53Z (GMT). No. of bitstreams: 1
875-876.pdf: 301492 bytes, checksum: b34301696446d8f95d0043a4cd9e6b08 (MD5)
  Previous issue date: 2021-06",,"pp. 875-876","Sinha, T. (2021). Identifying and Responding to Process Failures in Problem-solving. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 875-876). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7598","https://doi.dx.org/10.22318/icls2021.875",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Identifying and Responding to Process Failures in Problem-solving","Conference Paper||Poster"
"c7147c94-9c09-4b09-a9e9-8e15da4117dd","1/7295",,"Louca, Loucas T.","Bochum, Germany","2021-10-09T19:53:53Z","2021-10-09T15:50:11Z","2021-10-09T19:53:53Z","2021-10-09T15:50:11Z",,"2021-06","This is a case study describing the ways I engaged a group of 20 5-6,5-year-old children in an afternoon, distance, science education unit investigating snails. The study took place during the Covid-19 quarantine time in Spring 2020. The paper demonstrates the transferability of pedagogical ideas usually implemented in the face-to-face classroom. It also illustrates pedagogical ideas that were more productive to use during the online unit.  Lastly, it describes the development of an online learning community that included children and parents.","Made available in DSpace on 2021-10-09T19:53:53Z (GMT). No. of bitstreams: 1
877-878.pdf: 188894 bytes, checksum: e97fd377de3fefe51604c401c2d0954b (MD5)
  Previous issue date: 2021-06",,"pp. 877-878","Louca, L. T. (2021). Kitchen Science at Home: Engaging pre-school children through distance education during covid-19 quarantine. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 877-878). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7599","https://doi.dx.org/10.22318/icls2021.877",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Kitchen Science at Home: Engaging pre-school children through distance education during covid-19 quarantine","Conference Paper||Poster"
"5fa208bb-8036-4757-8826-9217d086a853","1/7295",,"Closser, Avery H.||Smith, Hannah||Chan, Jenny Yun-Chen||Trac, Cindy||Ottmar, Erin","Bochum, Germany","2021-10-09T19:53:54Z","2021-10-09T15:50:11Z","2021-10-09T19:53:54Z","2021-10-09T15:50:11Z",,"2021-06","Worked examples are effective instructional support but limited research has examined the impacts of different worked example designs in online settings. We measured algebra students’ learning gains and perceived helpfulness of worked example designs in an online problem set to identify how extensive and dynamic worked examples should be in online settings. Students were randomly assigned to view worked examples in: 1) concise static, 2) extended static, 3) concise sequential, 4) extended sequential, 5) dynamic no history, or 6) dynamic history formats. The findings provide recommendations to design worked examples for online settings.","Made available in DSpace on 2021-10-09T19:53:54Z (GMT). No. of bitstreams: 1
879-880.pdf: 271648 bytes, checksum: 41ddb4c95f5c85440d85c10052cff8a4 (MD5)
  Previous issue date: 2021-06",,"pp. 879-880","Closser, A. H., Smith, H., Chan, J. Y., Trac, C., & Ottmar, E. (2021). Worked Examples: Do Learning and Perceived Helpfulness Align?. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 879-880). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7600","https://doi.dx.org/10.22318/icls2021.879",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Worked Examples: Do Learning and Perceived Helpfulness Align?","Conference Paper||Poster"
"93bfd939-21ae-4d15-b6fc-8df5e977b394","1/7295",,"Zeller, Laura||Sit, Stefany||Cunje, Alister||Tempel, Sam||Ansari, Ummie||Lawson, Mahogany","Bochum, Germany","2021-10-09T19:53:54Z","2021-10-09T15:50:11Z","2021-10-09T19:53:54Z","2021-10-09T15:50:11Z",,"2021-06","Providing authentic and engaging science labs for pre-service elementary teachers is important because incomplete science knowledge affects their future teaching. We describe a design project focused on providing quality physics and earth science labs for pre-elementary education majors within the constraints of online learning. Our design principals draw from the Next Generation Science Standards and Modeling Instruction (Hestenes, 1996). We present our design process, design principles, and initial findings.","Made available in DSpace on 2021-10-09T19:53:54Z (GMT). No. of bitstreams: 1
881-882.pdf: 207801 bytes, checksum: ab95080756b712d60bedf94347017828 (MD5)
  Previous issue date: 2021-06",,"pp. 881-882","Zeller, L., Sit, S., Cunje, A., Tempel, S., Ansari, U., & Lawson, M. (2021). Design of Multi-Dimensional Science Labs for Future Teachers for Online Learning. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 881-882). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7601","https://doi.dx.org/10.22318/icls2021.881",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Design of Multi-Dimensional Science Labs for Future Teachers for Online Learning","Conference Paper||Poster"
"bb0468b4-83ef-4c18-88ec-50dd5249e136","1/7295",,"Boomgaarden, Antje||Loibl, Katharina||Leuders, Timo","Bochum, Germany","2021-10-09T19:53:55Z","2021-10-09T15:50:11Z","2021-10-09T19:53:55Z","2021-10-09T15:50:11Z",,"2021-06","In multi-phase learning designs (PS-I) with initial problem solving the fit of the subsequent instruction seems crucial for learning. Research shows that individual solution attempts need to be addressed when comparing incorrect and correct solutions in the subsequent instruction phase. A computer-based implementation of a PS-I learning environment offers the possibility of adaptively addressing each individual’s solution type but also poses a double challenge: It requires an implementation that allows valid problem-solving processes and an accurate diagnosis of problem-solving results. These two challenges are influenced in opposite direction by the extend of openness of the learning environment: Structure restricts the problem-solving process, but eases the diagnosticity. We address these two challenges by investigating two learning environments with different extends of openness. As a first step, we focus one side of the double challenge: Are the problem-solving processes restricted or are they still valid in the more structured computer-based learning environment?","Made available in DSpace on 2021-10-09T19:53:55Z (GMT). No. of bitstreams: 1
883-884.pdf: 303945 bytes, checksum: 6990b97fb34aa82d3296bc91f8277bcb (MD5)
  Previous issue date: 2021-06",,"pp. 883-884","Boomgaarden, A., Loibl, K., & Leuders, T. (2021). Striving for Adaptivity - Enabling Complex Problem-Solving Processes in a Computer-Based Learning Environment. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 883-884). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7602","https://doi.dx.org/10.22318/icls2021.883",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Striving for Adaptivity - Enabling Complex Problem-Solving Processes in a Computer-Based Learning Environment","Conference Paper||Poster"
