id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.abstract[en_US],dc.type[en_US]
048c2f1c-19b2-42a4-8146-14ad0edd7008,1/4230,"Schank, Patricia",2020-02-17T01:55:13Z,2020-02-16T20:31:19Z,2020-02-17T01:55:13Z,2020-02-16T20:31:19Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:13Z (GMT). No. of bitstreams: 1
29-29.pdf: 34685 bytes, checksum: b13356815f047b8c3c617d7c713ee92d (MD5)
  Previous issue date: 1997-12","Schank, P. (1997). TAPPED IN: An On-line Teacher Professional Development Workplace. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4269,https://doi.dx.org/10.22318/cscl1997.29,en,International Society of the Learning Sciences (ISLS),TAPPED IN: An On-line Teacher Professional Development Workplace,"A shared need for more meaningful on-line interactivity than can be supported by Web pages and listservs has motivated several K-12 TPD organizations to join SRI in developing the Teacher Professional Development Institute, or TAPPED IN, a platformindependent, Web-aware, multi-user virtual environment (MUVE). TAPPED IN integrates synchronous and asynchronous communication, document storage and sharing, and interaction with virtual objects in a venue patterned after a real-world conference center. Teachers can log into TAPPED IN to share Web resources, hold meetings and workshops, engage in mentoring, and conduct collaborative inquiries with the aid of familiar discoursesupport artifacts such as whiteboards, file cabinets, and bulletin boards. Our WWW user interface and joint-Web-browsing capabilities enable teachers to collaborate more effectively in the presence of Web-based resources. Users who have a Web browser that supports Java Telnet applets can connect to TAPPED IN through their Web browser by using our Java applet, TAPestry, which combines a live Telnet connection with a browser window. TAPestry allows users to project (or ""push"") a Web page to another user's Web browser. Unlike most MUVEs, TAPPED IN can accept email to TAPPED IN users from the Internet and to allow members to send, reply to, and forward email from TAPPED IN to any external email address. We have also developed a variety of data collection protocols and tools to automatically log usage data and transcripts of activities. Results of a pilot test indicate that teachers can learn to use TAPestry for Website tours in less than an hour and that satisfaction with the capability is high. The poster will illustrate TAPPED IN design and show vignettes of how it is being used.",Posters
5e9e20f7-6cdf-4b9f-9bbc-3253acb11afa,1/4230,"Issroff, Kim||Scanlon, Eileen||Jones, Ann",2020-02-17T01:55:13Z,2020-02-16T20:31:31Z,2020-02-17T01:55:13Z,2020-02-16T20:31:31Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:13Z (GMT). No. of bitstreams: 1
296-302.pdf: 104517 bytes, checksum: cad53ffd806d175fd5b5b0a9a254444b (MD5)
  Previous issue date: 1997-12","Issroff, K., Scanlon, E., & Jones, A. (1997). Two Empirical Studies of Computer-Supported Collaborative Learning in Science: Methodological and Affective Implications. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4270,https://doi.dx.org/10.22318/cscl1997.296,en,International Society of the Learning Sciences (ISLS),Two Empirical Studies of Computer-Supported Collaborative Learning in Science: Methodological and Affective Implications,"In this paper the results and implications of two studies of computer-supported collaborative learning are presented and implications discussed. The first study was an experimental study in a British secondary school, while the second study followed a group of primary school children in a naturalistic context. Assessing learning situations is discussed with an emphasis on the affective factors. The differences between the products, the interactions and the outcomes of learning situations are discussed along with the research methodology. There is an emphasis on pre- and post-testing, naturalistic and experimental studies and time-based analyses.",Parallel Session Papers
ebf8547c-1cd2-4875-b1d4-55bfbafb7dce,1/4230,"Brophy, Sean P.||Bransford, John D.||Schwartz, Daniel L.",2020-02-17T01:55:14Z,2020-02-16T20:31:16Z,2020-02-17T01:55:14Z,2020-02-16T20:31:16Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:14Z (GMT). No. of bitstreams: 1
3-3.pdf: 35880 bytes, checksum: 47f0ee2b0d9efce498890b699be6b3f1 (MD5)
  Previous issue date: 1997-12","Brophy, S. P., Bransford, J. D., & Schwartz, D. L. (1997). Capitalizing on Multiple Perspectives to Build Knowledge Communities. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4271,https://doi.dx.org/10.22318/cscl1997.3,en,International Society of the Learning Sciences (ISLS),Capitalizing on Multiple Perspectives to Build Knowledge Communities,"Our work focuses on designing instructional environments that prepare students to learn through a process of action, comparison, reflection and research. This poster focuses on a component of a software framework that helps build knowledge communities by capitalizing on the multiple perspectives available within any population. The framework structures an array of resources that encourage learners to reflect on what they know and to contrast it with other people’s perspectives. It organizes the resources through a cyclical process of inquiry and problem solving that follows these steps: the presentation of a challenge, generating ideas, viewing multiple perspectives, doing research, testing your mettle, and finally “going public” by publishing what you’ve learned. An authoring environment called STAR Legacy (Software Technology for Action and Reflection) provides a vehicle for “learning designers” to structure various media resources that support a learner’s thinking during the process of exploring a particular challenge. In this presentation we emphasize how multiple perspectives bring together experts and learners.",Posters
ae266feb-56d9-40d2-a607-3dec24c307be,1/4230,"Stahl, Gerry",2020-02-17T01:55:14Z,2020-02-16T20:31:19Z,2020-02-17T01:55:14Z,2020-02-16T20:31:19Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:14Z (GMT). No. of bitstreams: 1
30-30.pdf: 16412 bytes, checksum: bc7e32ccccdc0993a52aac4524bb17aa (MD5)
  Previous issue date: 1997-12","Stahl, G. (1997). WebGuide: Supporting Collaborative Web Inquiry. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4272,https://doi.dx.org/10.22318/cscl1997.30,en,International Society of the Learning Sciences (ISLS),WebGuide: Supporting Collaborative Web Inquiry,"To foster collaborative learning, middle school students must develop collaboration skills, such as how to look at ideas from different eople's perspectives and how to negotiate a shared perspective. The WebGuide software is designed to support perspectival viewing and negotiation in a natural way, but also to raise related issues to conscious reflection. WebGuide supports teams of students conducting research on the web; it lets them share bookmarks, queries, notes and summaries that arise in the research.",Posters
937bad47-3de4-4b8e-a8e1-0d9bd48b236e,1/4230,"Jurema, Ana||O’Rourke, Maureen",2020-02-17T01:55:14Z,2020-02-16T20:31:32Z,2020-02-17T01:55:14Z,2020-02-16T20:31:32Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:14Z (GMT). No. of bitstreams: 1
303-309.pdf: 124571 bytes, checksum: ab5fa8c149fb2f317fe92a6897b852b2 (MD5)
  Previous issue date: 1997-12","Jurema, A. & O’Rourke, M. (1997). An International Approach to Developing Information Technology (IT) Literacy in Schools Based on Critical Consciousness. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4273,https://doi.dx.org/10.22318/cscl1997.303,en,International Society of the Learning Sciences (ISLS),An International Approach to Developing Information Technology (IT) Literacy in Schools Based on Critical Consciousness,"This paper argues that Information Technology (IT) needs to be demystified, through critical consciousness, for educators to focus on IT as a means to enhance learning. It goes on to define the technical, sociohistorical and political-ideological levels of IT and to identify four theoretical constructs: tutorial, machine-as-human, tool kit and catalyst. Pervading these constructs is the understanding that IT can be used as an ideological agent, which is crucial if we are to connect theoretical foundations with practice. The authors list the foundational premises for a pedagogy of informatics and give practical examples, which emphasize a process of capacitation. Capacitation refers to an ongoing, active process where teachers work together and become empowered and energized through deep collaboration.",Parallel Session Papers
80638dd6-5a7e-45cf-b97e-87266c27d9ab,1/4230,"Stephen, Mary L.",2020-02-17T01:55:14Z,2020-02-16T20:31:19Z,2020-02-17T01:55:14Z,2020-02-16T20:31:19Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:14Z (GMT). No. of bitstreams: 1
31-31.pdf: 46671 bytes, checksum: 02d1505e6cf9287a4069425c25f7e310 (MD5)
  Previous issue date: 1997-12","Stephen, M. L. (1997). Effects of differences among students’ and teachers’ perceptions of computers in a computer-supported classroom. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4274,https://doi.dx.org/10.22318/cscl1997.31,en,International Society of the Learning Sciences (ISLS),Effects of differences among students’ and teachers’ perceptions of computers in a computer-supported classroom,"The proposed poster session will report the results of a recent study exploring the differences in teachers’ and students’ experiences with computers and perceptions of computers and the effects of those differences within the social and cultural context of a computer-supported classroom. Qualitative research techniques were used to conduct an in-depth study of one class of fourth grade students, the classroom teacher and the computer lab teacher in an urban, technology-rich school. The study resulted in the identification of additional variables which affected this computer-supported setting and led to the construction of a graphical representation of a conceptual framework showing the relationships among these variables and the effects of students’ and teachers’ perceptions of computers.",Posters
56e2371f-0902-4a3a-a3dc-bebe9bc9c659,1/4230,"Baker, Michelle||Cohen, Judith Levy||Moeller, Babette",2020-02-17T01:55:15Z,2020-02-16T20:31:32Z,2020-02-17T01:55:15Z,2020-02-16T20:31:32Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:15Z (GMT). No. of bitstreams: 1
310-318.pdf: 310526 bytes, checksum: 53c18df718d56b17832a5274200bbd79 (MD5)
  Previous issue date: 1997-12","Baker, M., Cohen, J. L., & Moeller, B. (1997). KidCode: Using Email to Structure Interactions for Elementary Mathematics Instruction. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4275,https://doi.dx.org/10.22318/cscl1997.310,en,International Society of the Learning Sciences (ISLS),KidCode: Using Email to Structure Interactions for Elementary Mathematics Instruction,"KidCode is email-based software designed to supplement the National Council of Teachers of Mathematics (NCTM) elementary curriculum standards by addressing the need to develop conceptual links between concrete mathematical activities and mathematics as a language. It provides children with the opportunity to explore mathematics as one of many symbol systems that have been built for the purposes of communication. We designed a sequence of four two-person games centered on the theme of codes and secret messages and conducted formative evaluation of the games. By pairing tools for the creation of codes and authoring of coded messages with a full featured email messaging system, KidCode enables children to gain experience with many kinds of symbolic representations. Message authoring can consist of text, graphics, and even animations. Similarly, with KidCode children can advance from an understanding of symbolic representation of object/noun type entities for text and simple pictures to coded representations of spatial relationships and, finally, to representation of operator actions. Our work provides an example of how mathematics instruction can be based on the use of email software to structure cooperative interactions among elementary aged students. For formative studies, we crafted materials of paper and poster board with varied examples at different levels of difficulty that could be used for multiple rounds of play. These materials were used throughout the research period in evaluations with three adults and twenty children in the first through fourth grades (ages 5-10 yrs.) from a wide range of socioeconomic backgrounds. As the research progressed, the materials were revised or expanded in order to address issues that arose during the evaluation sessions. Some of the games were modified considerably after observing children play the games. Our research suggests that, taken together, the games improve the children’s facility with symbolic processing. In this paper we describe one of the KidCode games - Rebus - in detail. We explain how formative evaluation based on paper materials was used to test design ideas for the KidCode software and develop a sequence of games to scaffold children’s understanding of symbol systems and that would work effectively in an electronic mail context. The figure on the cover page shows the email inbox from a screen dump of a Macromedia Director1 prototype of the software. The bus icon indicates a Rebus game message.",Parallel Session Papers
ed28de46-e404-4f0c-9af5-28b41069cafb,1/4230,"Greer, Jim||McCalla, Gordon||Kumar, Vive||Collins, Jason||Meagher, Paul",2020-02-17T01:55:15Z,2020-02-16T20:31:32Z,2020-02-17T01:55:15Z,2020-02-16T20:31:32Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:15Z (GMT). No. of bitstreams: 1
319-328.pdf: 497091 bytes, checksum: f3a74730b9e1a12b9cee0afc96d28bd9 (MD5)
  Previous issue date: 1997-12","Greer, J., McCalla, G., Kumar, V., Collins, J., & Meagher, P. (1997). Facilitating Collaborative Learning in Distributed Organizations. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4276,https://doi.dx.org/10.22318/cscl1997.319,en,International Society of the Learning Sciences (ISLS),Facilitating Collaborative Learning in Distributed Organizations,"Increasingly, organizations are geographically distributed with activities coordinated and integrated through the use of information technology. Such organizations face constant change and the corresponding need for continual learning and renewal of their workers. In this paper we describe a system called PHelpS (Peer Help System) that facilitates workers in carrying out such “life long learning”. When a worker runs into difficulty in carrying out a task, PHelpS provides a list of other workers who are ready, willing and able to help him or her. The worker then selects a particular helper with PHelpS supporting the subsequent help interaction. The PHelpS system acts as a facilitator to stimulate learning and collaboration, rather than as a directive agent imposing its perspectives on the workers.",Parallel Session Papers
0395e44b-f1d4-44c0-8a1c-76a467982b57,1/4230,"Stockley, Denise||Groeneboer, Chris||Bakardjieva, Maria",2020-02-17T01:55:15Z,2020-02-16T20:31:19Z,2020-02-17T01:55:15Z,2020-02-16T20:31:19Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:15Z (GMT). No. of bitstreams: 1
32-32.pdf: 33964 bytes, checksum: 125d0ebd80f81757b5bc1c8864d4841e (MD5)
  Previous issue date: 1997-12","Stockley, D., Groeneboer, C., & Bakardjieva, M. (1997). A Model for Evaluation of the Online Learning Experience. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4277,https://doi.dx.org/10.22318/cscl1997.32,en,International Society of the Learning Sciences (ISLS),A Model for Evaluation of the Online Learning Experience,"In this poster, a model is presented for evaluating online learning. Situated learning (Lave & Wenger, 1991) provides a theoretical basis for the model. According to this theory, learning is situated in activity, context, and culture. Through social interaction and collaboration, learners become engaged in a community of practice. This practice includes activities involving interaction with others, interaction with artifacts as representations of ideas (e.g., papers, projects, videos, concept maps), and interaction with artifacts which mediate communication and creation and manipulation of representations. In the context of online learning, computers mediate communication and manipulation of representational artifacts. This means that researchers and reflective practitioners have a unique opportunity to access the interactions of learners. For example, computer conferencing systems produce transcripts of the discourse which can then be evaluated. Criteria for evaluation of the online learning experience include critical thinking, collaboration, and knowledge building. For example, is there evidence of critical dialogic engagement? A central issue in each of these criteria is the process learners become engaged in as they produce representations of their understandings. Further, design of the learning activity shapes that process. Therefore, a requirement of the model is that it address instructional design, process, and outcomes. The goal of the model is to provide a means for synthesizing examination of the online learning experience from different perspectives. Two case studies are presented in which the model has been applied. One case involved a graduate course, the other an undergraduate course. The technology used to deliver the courses was Virtual-U, a web-based networked learning environment to support collaboration and knowledge building. We conclude with an assessment of some of the implications of the model and future modifications of the model.",Posters
26e18dd2-db99-4486-971c-d24922d169e0,1/4230,"Stuart, Barb",2020-02-17T01:55:15Z,2020-02-16T20:31:33Z,2020-02-17T01:55:15Z,2020-02-16T20:31:33Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:15Z (GMT). No. of bitstreams: 1
329-334.pdf: 157848 bytes, checksum: 090837f8b5e365c53e92d78c29a74815 (MD5)
  Previous issue date: 1997-12","Stuart, B. (1997). Computer Supported and Collaborative Conflict Resolution: Shalom/Salaam. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4278,https://doi.dx.org/10.22318/cscl1997.329,en,International Society of the Learning Sciences (ISLS),Computer Supported and Collaborative Conflict Resolution: Shalom/Salaam,"This work-in-progress presents a World Wide Web information space and environment for “making thinking public” and constructing a shared meaning, essential elements in both collaborative learning and conflict resolution. Nontraditional learners learn collaboratively as they study conflict resolution through the context, language, metaphors, and frames of two radically conflicting perspectives. The space encourages making explicit otherwise implicit values, beliefs and assumptions, reframing conflict and reflecting on conceptual change emerging from collaboration. I",Parallel Session Papers
4326e38c-e32d-4cf0-96ae-be24c5be3f67,1/4230,"Svedemar, Micke",2020-02-17T01:55:16Z,2020-02-16T20:31:19Z,2020-02-17T01:55:16Z,2020-02-16T20:31:19Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:16Z (GMT). No. of bitstreams: 1
33-34.pdf: 59368 bytes, checksum: 617cda4d77b6f03a8dc6fbb6959d8b22 (MD5)
  Previous issue date: 1997-12","Svedemar, M. (1997). The Qualitheque - communicating quality-in-use of information technology. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4279,https://doi.dx.org/10.22318/cscl1997.33,en,International Society of the Learning Sciences (ISLS),The Qualitheque - communicating quality-in-use of information technology,"Imagine an Internet application where you can experience how different forms of Information Technology (IT) have been used in different real con texts. Imagine that the cases include details on the design of the IT systems and their effects on use situations, using video, sound and hands-on prototypes as well as text. Imagine that there are lively electronic discussions of the cases where members of the world-wide IT design community give comments on central issues, question conclusions and point out similarities to cases from their own experience. That application is what I call the Qualitheque.",Posters
ee52f0b9-02ca-4d1c-b210-b0b81935f893,1/4230,"Shabo, Amnon||Nagel, Kris||Guzdial, Mark||Kolodner, Janet",2020-02-17T01:55:16Z,2020-02-16T20:31:33Z,2020-02-17T01:55:16Z,2020-02-16T20:31:33Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:16Z (GMT). No. of bitstreams: 1
335-343.pdf: 239163 bytes, checksum: 0b770a7c4274bcf8293dcf4b42abbf29 (MD5)
  Previous issue date: 1997-12","Shabo, A., Nagel, K., Guzdial, M., & Kolodner, J. (1997). JavaCAP: A Collaborative Case Authoring Program on the WWW. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4280,https://doi.dx.org/10.22318/cscl1997.335,en,International Society of the Learning Sciences (ISLS),JavaCAP: A Collaborative Case Authoring Program on the WWW,"JavaCAP, a software tool for student authoring and searching of case libraries, has been implemented in support of the Learning-by-Design curriculum development project at Georgia Tech's EduTech Institute. Its case-authoring component, when used as part of the LBD curriculum, asks students to reflect on a recent Learning-by-Design experience, summarize it, and present important aspects of it and what they've learned from it for other students to learn from. By focusing on this part of the tool, we are able to both put our focus on supporting reflection and collect a library of student-authored cases that we will later edit and publish as exemplary cases for other students to use as models and to learn from. JavaCAP is meant to be used as a collaboration tool. Supporting collaboration in middle school requires supporting both group work around the computer (synchronous collaboration) and asynchronous editing of cases. We support asynchronous collaboration by allowing each student to write on the case and providing distinguishing formats for each so it is easy to see the changes made since last using the tool and identify whose changes they are. Our two studies suggest that JavaCAP does have potential as a collaborative reflection tool. We've used the metaphor of scenes in a play to help students remember different aspects of the experience they are analyzing and summarizing. Our first pilot showed that we had indeed found a way to engage students in effective reflection. However, this pilot also revealed flaws in the underlying technology. We needed to support asynchronous collaboration better than we were doing; the easiest way to do this was to reimplement using what the world wide web and its development tools had to offer. Our second pilot, using a revised tool both better supported asynchronous student authoring and made it easy for students to add images to their presentations. This study pointed out the need to better support writing itself within the framework we've created and suggests other collaboration features that students need.",Parallel Session Papers
6678e030-f313-49b1-8bc7-4d61016c8487,1/4230,"Petrosino, Anthony J.||Pfaffman, Jay||The Cognition and Technology Group",2020-02-17T01:55:16Z,2020-02-16T20:31:33Z,2020-02-17T01:55:16Z,2020-02-16T20:31:33Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:16Z (GMT). No. of bitstreams: 1
344-352.pdf: 360530 bytes, checksum: 2b131a603b84104febad0032fd9cc1a9 (MD5)
  Previous issue date: 1997-12","Petrosino, A. J., Pfaffman, J., & Group, t. (1997). The Mission to Mars Webliographer: A Principled Approach to the Design of a CSCL Tool. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4281,https://doi.dx.org/10.22318/cscl1997.344,en,International Society of the Learning Sciences (ISLS),The Mission to Mars Webliographer: A Principled Approach to the Design of a CSCL Tool,"The Mission to Mars Webliographer is a tool which allows children and adults to collaborate and synthesize Internet resources for research in context rich, sustained learning environments. In communicating the process of software development and analysis that went into the Mission to Mars Webliographer, we use a framework first proposed by Koschmann et al. (1996). This framework is a four step model which articulates the desired instructional features of the tool, analyzes current practice in light of design goals, develops a specialization for the tool based on both the instructional requirements of the setting and the known capabilities of the technology, and produces an implementation that allows for adaptation to instructional practice. Preliminary findings indicate that the Mission to Mars Webliographer is an effective tool for time management issues concerning student research in project-based classrooms utilizing the Internet. In addition, teacher interviews and classroom observations indicate that student’s Internet use is more focused and on-task when utilizing the Mission to Mars Webliographer as opposed to more traditional Internet in research activities.",Parallel Session Papers
3174a24e-f190-4e3c-b23b-a98f72da7f18,1/4230,"Teles, Lucio",2020-02-17T01:55:17Z,2020-02-16T20:31:19Z,2020-02-17T01:55:17Z,2020-02-16T20:31:19Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:17Z (GMT). No. of bitstreams: 1
35-35.pdf: 34163 bytes, checksum: b25afec5241c87d9b93ae9c14ca51ab8 (MD5)
  Previous issue date: 1997-12","Teles, L. (1997). Collaborative Learning Patterns in Online Environments: Group Communication, Message Type, and Class Attendance. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4282,https://doi.dx.org/10.22318/cscl1997.35,en,International Society of the Learning Sciences (ISLS),"Collaborative Learning Patterns in Online Environments: Group Communication, Message Type, and Class Attendance","The Virtual-University is a Web-based groupware designed to support collaborative learning. Several university courses were taught entirely online using the software. Transcript data, usage statistics, and interview with selected participants were used to collect information on patterns of online interaction and to investigate collaborative tasks in asynchronous mode. Communication patterns among students and with the instructor are investigated in regard to frequency and type: how often student communicated, how often they accessed the online classroom and their group tasks, what type of messages they used to communicate: text only, text + hyperlinks, text + multimedia, text + hyperlinks + multimedia. Transcript analysis supported by usage statistics provides a framework for understanding the functioning of the online classroom. Findings are triangulated with interviews with instructors and selected students. This poster discusses the emerging patterns of interaction in online classrooms and identifies collaborative learning models used in three university courses in Business, Arts, and Applied Sciences.",Posters
82a71564-d6bf-4af3-b991-8a416efef447,1/4230,"Puntambekar, Sadhana||Nagel, Kris||HÄuuml;bscher, Roland||Guzdial, Mark||Kolodner, Janet L.",2020-02-17T01:55:17Z,2020-02-16T20:31:34Z,2020-02-17T01:55:17Z,2020-02-16T20:31:34Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:17Z (GMT). No. of bitstreams: 1
353-360.pdf: 214389 bytes, checksum: ca40418680bf944c4272f86524d2bf02 (MD5)
  Previous issue date: 1997-12","Puntambekar, S., Nagel, K., HÄuuml;bscher, R., Guzdial, M., & Kolodner, J. L. (1997). Intra-group and Inter-group: An Exploration of Learning with Complementary Collaboration Tools. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4283,https://doi.dx.org/10.22318/cscl1997.353,en,International Society of the Learning Sciences (ISLS),Intra-group and Inter-group: An Exploration of Learning with Complementary Collaboration Tools,"In this paper, we explore the learning that occurred in two types of collaborative learning environments in a seventh grade life sciences classroom: an intra-group environment and an intergroup environment. Students used both types of collaboration tools, each tuned to the needs of the task they were doing within or across groups. We found that the learning outcomes in the two collaborative settings were different. During the intragroup collaboration, students focused more on the structure and behavior of the designs. The inter-group environment on the other hand, led them to discuss the function/s of their models, ask for and provide justifications for the functions. We discuss the results and suggest integration of the inter and intra group tools.",Parallel Session Papers
c96958b4-bbba-4b46-b075-735672d8184e,1/4230,"Tiessen, Esther L.||Ward, Douglas R.",2020-02-17T01:55:17Z,2020-02-16T20:31:19Z,2020-02-17T01:55:17Z,2020-02-16T20:31:19Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:17Z (GMT). No. of bitstreams: 1
36-37.pdf: 43517 bytes, checksum: 025d6e040b7fadfb2e583099dc1e20ef (MD5)
  Previous issue date: 1997-12","Tiessen, E. L. & Ward, D. R. (1997). Zebu: WWW-based educational groupware. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4284,https://doi.dx.org/10.22318/cscl1997.36,en,International Society of the Learning Sciences (ISLS),Zebu: WWW-based educational groupware,"A major goal of the ALiVE! (Active Learning in Virtual Environments) Project is to design and develop network-based tools that support teachers and students in collaborative project-based learning. Zebu is a web-based educational groupware application which allows teachers and students to create, publish, and participate in interactive, online projects both in their classrooms and around the world. The development of Zebu has been a joint venture between members of the ALiVE! Project research team at Simon Fraser University and MC2 Learning Systems, Inc.",Posters
afc6391a-9952-4b68-8580-edaa9d904a5b,1/4230,"Wallace, Raven||Bos, Nathan",2020-02-17T01:55:17Z,2020-02-16T20:31:19Z,2020-02-17T01:55:17Z,2020-02-16T20:31:19Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:17Z (GMT). No. of bitstreams: 1
38-38.pdf: 58174 bytes, checksum: 7ddae5d83be83f7dec0b45448069de9d (MD5)
  Previous issue date: 1997-12","Wallace, R. & Bos, N. (1997). The Artemis interface: supporting K-12 student inquiry in digital libraries. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4285,https://doi.dx.org/10.22318/cscl1997.38,en,International Society of the Learning Sciences (ISLS),The Artemis interface: supporting K-12 student inquiry in digital libraries,"Artemis is an interface to the University of Michigan Digital Library (UMDL), developed to help support K-12 students doing inquiry in complex information environments such as the WWW. The Artemis interface, which is programmed in Java, is designed to overcome some of the limitations of conventional WWW browsers and search engines. K-12 students often find WWW searching to be disorienting and unproductive, and typically have trouble formulating keyword searches in unfamiliar content areas, sorting through long lists of search results, and organizing and storing results of their searches. Artemis has features such as support for keyword 'browsing', storage for past results, and other organziational aids (see figure below) to help support student inquiry.",Posters
