id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.abstract[en_US],dc.type[en_US]
02528454-e567-47cb-83aa-9415c24b3333,1/4153,"Bricker, Lauren J.||Tanimoto, Steven L.||Rothenberg, Alex I.||Hutama, Danny C.||Wong, Tina H.",2020-02-16T04:42:14Z,2020-02-15T23:07:04Z,2020-02-16T04:42:14Z,2020-02-15T23:07:04Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:14Z (GMT). No. of bitstreams: 1
32-39.pdf: 2609004 bytes, checksum: d1751ccabb5c6ea870a6540edd1c2a2b (MD5)
  Previous issue date: 1995-10","Bricker, L. J., Tanimoto, S. L., Rothenberg, A. I., Hutama, D. C., & Wong, T. H. (1995). Multiplayer Activities that Develop Mathematical Coordination. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 32-39). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4201,https://doi.dx.org/10.22318/cscl1995.32,en,"Lawrence Erlbaum Associates, Inc.",Multiplayer Activities that Develop Mathematical Coordination,"Four computer applications are presented that encourage students to develop ""mathematical coordination""--the ability to manipulate numerical variables in cooperation with other students so as to achieve a definite goal. The programs enable a form of computer-supported cooperative learning (CSCL). This paper describes the rationale and design of the programs, the results of an informal evaluation, and possible future work. The games were developed using a special software and hardware environment that facilitates the rapid prototyping of computer-based cooperative-learning materials. This research is part of an ongoing project entitled ""Mathematics Experiences through Image Processing,"" which is designed to develop and test educational materials that introduce K-12 students to mathematical ideas within the context of digital image processing activities.",Papers
a6fb5a47-9461-4243-aa83-29f97bf2029d,1/4153,"Stahl, Gerry||Sumner, Tamara||Repenning, Alexander",2020-02-16T04:42:15Z,2020-02-15T23:08:22Z,2020-02-16T04:42:15Z,2020-02-15T23:08:22Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:15Z (GMT). No. of bitstreams: 1
321-328.pdf: 1916952 bytes, checksum: 2b3e08a2c7077351719817bdea61d40b (MD5)
  Previous issue date: 1995-10","Stahl, G., Sumner, T., & Repenning, A. (1995). Internet Repositories for Collaborative Learning: Supporting both Students and Teachers. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 321-328). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4202,https://doi.dx.org/10.22318/cscl1995.321,en,"Lawrence Erlbaum Associates, Inc.",Internet Repositories for Collaborative Learning: Supporting both Students and Teachers,"Most efforts to create computer-supported collaborative learning environments have been focused on students. However, without providing appropriate integration of collaborative activities into curricula, these efforts will have little widespread impact on educational practices. To improve education through technology, learning environments for students must be integrated with curriculum development tools for teachers to create an integrated collaboration-oriented classroom. This paper describes how software tools for Internet repositories can aid fundamental collaboration activities-locating, using, adapting, and sharing-at both the teacher level (with the Teacher's Curriculum Assistant) and the student level (with the Remote Exploratorium). It illustrates how tools for educators and tools for students can be orchestrated into integrated classroom support.",Papers
ac3a3411-ce78-4477-ba63-98b168d6eb73,1/4153,"Stephens, Liz C.",2020-02-16T04:42:15Z,2020-02-15T23:08:23Z,2020-02-16T04:42:15Z,2020-02-15T23:08:23Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:15Z (GMT). No. of bitstreams: 1
329-332.pdf: 312963 bytes, checksum: 4e31dfc12620a37adcc3138c3d0e5591 (MD5)
  Previous issue date: 1995-10","Stephens, L. C. (1995). LEAP: A Constructivist Laserdisc Program for English/Language Arts Teacher Education. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 329-332). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4203,https://doi.dx.org/10.22318/cscl1995.329,en,"Lawrence Erlbaum Associates, Inc.",LEAP: A Constructivist Laserdisc Program for English/Language Arts Teacher Education,"Literacy Education: Application and Practice (LEAP) is video-case based laserdisc program designed to give preservice teachers an opportunity to observe and analyze real-world situations in a collaborative learning environment. LEAP's structural design is based on the principles of cognitive flexibility hypertext, a constructivist approach to using laserdisc technology for instruction. Exploration of 23 mini-cases (naturalistic portrayals of three middle school teachers) is guided by themes: teacher role, student role and environment. This paper discusses the results of the field testing of LEAP and describes how interactive video-case methodology did provide a shared environment for dialogue and self-reflection in an English/language arts teacher education program.",Papers
4823e2f3-aee8-4af2-a1bb-8c7a6c05b8ee,1/4153,"Stinson, John E.||Milter, Richard G.",2020-02-16T04:42:15Z,2020-02-15T23:08:24Z,2020-02-16T04:42:15Z,2020-02-15T23:08:24Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:15Z (GMT). No. of bitstreams: 1
333-336.pdf: 260994 bytes, checksum: 1b2bcae931330750373b6fd3d590651c (MD5)
  Previous issue date: 1995-10","Stinson, J. E. & Milter, R. G. (1995). The Enabling Impact of Information Technology: The Case of the Ohio University MBA. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 333-336). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4204,https://doi.dx.org/10.22318/cscl1995.333,en,"Lawrence Erlbaum Associates, Inc.",The Enabling Impact of Information Technology: The Case of the Ohio University MBA,This paper describes how information technology is used to enable an action-learning based MBA program. All graduate students in three separate sites have access to the OUMBA Information Network. Students and faculty collaborate electronically using Lotus Notes. Learning materials are provided electronically. Students present reports electronically. It is demonstrated how effectiveness and efficiency of learning and collaboration are enhanced via this application of technology.,Papers
c1726598-c005-4130-9c18-7b19a02789e7,1/4153,"Sugimoto, Taku",2020-02-16T04:42:16Z,2020-02-15T23:08:25Z,2020-02-16T04:42:16Z,2020-02-15T23:08:25Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:16Z (GMT). No. of bitstreams: 1
337-340.pdf: 432157 bytes, checksum: 7259ed95e15fac7b89ecbe952cca3523 (MD5)
  Previous issue date: 1995-10","Sugimoto, T. (1995). A Framework of Hypertextual Vocabulary Support for Collaborative Learning. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 337-340). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4205,https://doi.dx.org/10.22318/cscl1995.337,en,"Lawrence Erlbaum Associates, Inc.",A Framework of Hypertextual Vocabulary Support for Collaborative Learning,"This article proposes a framework for designing support systems to enhance communications in collaborative learning activities using computer networks. Based on models of situated cognition and learning and research findings on vocabulary knowledge and learning, the importance of contextual information (including situational meanings and actual usage in discourse community) and hypertextual presentation of such information is emphasized. Two projects implementing this framework are described. The Language Mediation Assistant is a hypertextual system designed to help novice participants or those with limited language abilities to become involved in network-based projects. It provides contextual meanings and actual message texts from the projects hypertextually to help learners understand the meanings and usage of words in particular domains or in particular communities. Impact! Online is a project to provide ESL learners with an integrated language learning environment for reading, writing and vocabulary. News articles with hypertextual vocabulary aid and a mailing list for discussions on news topics are the core of this project. In these two projects, it has been observed that the framework of hypertextual situational support for vocabulary understanding is useful in computer networkbased learning activities, especially with students using foreign language in communication.",Papers
4539a81a-9d1f-4bba-94f9-686f14620033,1/4153,"Suthers, Dan||Weiner, Arlene",2020-02-16T04:42:16Z,2020-02-15T23:08:27Z,2020-02-16T04:42:16Z,2020-02-15T23:08:27Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:16Z (GMT). No. of bitstreams: 1
341-348.pdf: 1079745 bytes, checksum: c161523963b55a3247f46abb59705973 (MD5)
  Previous issue date: 1995-10","Suthers, D. & Weiner, A. (1995). Groupware for Developing Critical Discussion Skills. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 341-348). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4206,https://doi.dx.org/10.22318/cscl1995.341,en,"Lawrence Erlbaum Associates, Inc.",Groupware for Developing Critical Discussion Skills,"Increasingly, social and collaborative processes are seen as central to the development of thinking skills, including the skills of scientific thinking. With colleagues we have developed a software system (Belvedere) to support high-school science students in engaging in collaborative reasoning and argumentation. We discuss how Belvedere is designed to support students' collaborative processes, describe our formative evaluation studies, and provide examples of student sessions. Reflecting on students' interactions with Belvedere and each other, we then discuss the competencies and limitations of students in developing scientific argumentation and reasoning, as distinguished from and supported by their practice of everyday argumentation.",Papers
d65a42a3-da72-4c11-a56c-e491172d055e,1/4153,"Suzuki, Hideyuki||Kata, Hiroshi",2020-02-16T04:42:16Z,2020-02-15T23:08:29Z,2020-02-16T04:42:16Z,2020-02-15T23:08:29Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:16Z (GMT). No. of bitstreams: 1
349-355.pdf: 1513136 bytes, checksum: 356200b4fbd11f2cfab2707daf159904 (MD5)
  Previous issue date: 1995-10","Suzuki, H. & Kata, H. (1995). Interaction-Level Support for Collaborative Learning: AlgoBlock—An Open Programming Language. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 349-355). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4207,https://doi.dx.org/10.22318/cscl1995.349,en,"Lawrence Erlbaum Associates, Inc.",Interaction-Level Support for Collaborative Learning: AlgoBlock—An Open Programming Language,"In this paper, the role of computer-based educational tools is discussed from the standpoint of situated learning theory (e.g., Brown et al. 1988, Lave et al. 1991), which considers learning to be a process of enculturation in a community of practice (Lave et al. 1991). The authors propose, as one possibility, the role of computer-based educational tools as supporters of a ""community of learners"". ""Community of learners"" is a community maintained by ""learners"" who are trying to establish their identities in a certain community of practice. It works as an interface to full participation in the community of practice. Both facilitating interactions among learners and making links between activities within the community of learners and practices in the real world are crucial for supporting the community of learners. As the first step to this goal, the authors focus on interaction-level support of the community of learners, and mention AlgoBlock, a tangible programming language developed by the authors, as an example of computer-based educational tools for facilitating interactions among learners.",Papers
71289e05-107b-41cd-abd4-6af5a15eb86a,1/4153,"Swigger, Kathleen M.||Brazile, Robert||Shin, Dongil",2020-02-16T04:42:17Z,2020-02-15T23:08:31Z,2020-02-16T04:42:17Z,2020-02-15T23:08:31Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:17Z (GMT). No. of bitstreams: 1
356-361.pdf: 1078178 bytes, checksum: 94c909f8f1ccbab48e9388e6e73fdc1d (MD5)
  Previous issue date: 1995-10","Swigger, K. M., Brazile, R., & Shin, D. (1995). Teaching Computer Science Students How to Work Together. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 356-361). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4208,https://doi.dx.org/10.22318/cscl1995.356,en,"Lawrence Erlbaum Associates, Inc.",Teaching Computer Science Students How to Work Together,"As the number of jobs in which shared rather than individual work continues to grow, we are being forced to re-examine the waywe teach students to work. This paper suggests that in today's workplace, computer science students must be adept at both technical as well as cooperative skills. Towards this end, we developed a computer supported cooperative problem solving envi- . ronment designed to teach undergraduate computer science majors how to elicit software requirements. We believe that requirements elicitation and cooperative skills are highly interrelated and, as such, can be taught more effectively through the use of a computer-supported cooperative environment. The environment encourages cooperative work, and yet provides instructors with the ability to monitor both individual and group performance. From our study, we found that students who used the computer-supported cooperative environment to elicit requirements performed better than those students who did the same task face-to-face.",Papers
987e50a7-f316-45b6-a47d-2ee7f8d9dc19,1/4153,"Tabak, Iris||Sandoval, William A.||Smith, Brian K.||Agganis, Aggelici||Baumgartner, Eric||Reiser, Brian J.",2020-02-16T04:42:17Z,2020-02-15T23:08:33Z,2020-02-16T04:42:17Z,2020-02-15T23:08:33Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:17Z (GMT). No. of bitstreams: 1
362-366.pdf: 433671 bytes, checksum: b7d6adfa7c07787c69947080e8d24b20 (MD5)
  Previous issue date: 1995-10","Tabak, I., Sandoval, W. A., Smith, B. K., Agganis, A., Baumgartner, E., & Reiser, B. J. (1995). Supporting Collaborative Guided Inquiry in a Learning Environment for Biology. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 362-366). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4209,https://doi.dx.org/10.22318/cscl1995.362,en,"Lawrence Erlbaum Associates, Inc.",Supporting Collaborative Guided Inquiry in a Learning Environment for Biology,"We describe a learning environment for high school biology called BGuILE that engages students in scientific investigations in which they can explore interesting problems in evolution and ecology. The environment supports productive inquiry by two interrelated means. First, the system structures students' investigations, encouraging them to compare competing hypotheses, articulate predictions, and record interpretations according to specific task models of biological inquiry. Second, the system provides a context for collaboration in which the biological task model is used to drive the content of students' discussions.",Papers
ef138a13-7a4e-48a5-a36e-3ba5ffb312ec,1/4153,"Twidale, Michael B.||Nichols, David M.||Smith, Gareth||Trevor, Jonathan",2020-02-16T04:42:17Z,2020-02-15T23:08:34Z,2020-02-16T04:42:17Z,2020-02-15T23:08:34Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:17Z (GMT). No. of bitstreams: 1
367-374.pdf: 1142936 bytes, checksum: b5a6eb192ef47127c2487a95f327b36d (MD5)
  Previous issue date: 1995-10","Twidale, M. B., Nichols, D. M., Smith, G., & Trevor, J. (1995). Supporting Collaborative Learning during Information Searching. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 367-374). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4210,https://doi.dx.org/10.22318/cscl1995.367,en,"Lawrence Erlbaum Associates, Inc.",Supporting Collaborative Learning during Information Searching,"We consider the role of collaborative learning during information searching. We report on observations of situated collaboration in a physical library, which informed the development of our system, Ariadne. This was intended both to investigate and support the learning of search skills. An iterative development and testing methodology was applied. The system has a mechanism for recording an interaction history of the search process. A visualisation of this process makes it easier for users to reflect, share and comment upon their understanding with others.",Papers
bee77c4a-cf97-4c09-b5e2-bb38ece381db,1/4153,"Walch, James",2020-02-16T04:42:17Z,2020-02-15T23:08:35Z,2020-02-16T04:42:17Z,2020-02-15T23:08:35Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:17Z (GMT). No. of bitstreams: 1
375-379.pdf: 458023 bytes, checksum: f33088ccff4c8a74e16446f820799ef4 (MD5)
  Previous issue date: 1995-10","Walch, J. (1995). Cyber Bosnia: Computer—Mediated Communications in a War Zone. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 375-379). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4211,https://doi.dx.org/10.22318/cscl1995.375,en,"Lawrence Erlbaum Associates, Inc.",Cyber Bosnia: Computer—Mediated Communications in a War Zone,"Computer-mediated communication is being used by peace workers and aid agencies as part of their work in the Balkan war zone. The ZaMir Transnational Network (ZTN), a member of the Association for Progressive Communications (APC), has established a communi-cations infrastructure that crosses boundries and ethnic barriers. This appplication of the new information technology consists of refugee mail services, coordination of humanitarian relief efforts, media subsitution and the creation of a cross-national anti-war coalition.",Papers
d7cb6703-41c1-47b2-bc21-6f57fab81188,1/4153,"Whitelock, Denise||Scanlon, Eileen||Taylor, Josie||O’Shea, Tim",2020-02-16T04:42:18Z,2020-02-15T23:08:36Z,2020-02-16T04:42:18Z,2020-02-15T23:08:36Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:18Z (GMT). No. of bitstreams: 1
380-384.pdf: 417094 bytes, checksum: 9bb9f32b181bf9c845f02a3ba5f4ed77 (MD5)
  Previous issue date: 1995-10","Whitelock, D., Scanlon, E., Taylor, J., & O’Shea, T. (1995). Computer Support for Pupils Collaborating: A Case Study on Collisions. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 380-384). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4212,https://doi.dx.org/10.22318/cscl1995.380,en,"Lawrence Erlbaum Associates, Inc.",Computer Support for Pupils Collaborating: A Case Study on Collisions,"This study set out to investigate collaborative learning in pairs of students solving physics problems with a computer. It tested the hypothesis that peer facilitation effects are improved ifparticipants have conflicting models of the task. Subjects working inpairs were more likely to improve their post test scores and to succeed in the problem solving exercise thansubjects working totally alone or alone yet in the presence of others. Ourmain result, which is surprising, suggests that pairs with 'similar' pointsof view did best.",Papers
d384ec8a-b95d-4ae7-974d-a8b584480b73,1/4153,"Wiburg, Karin M.",2020-02-16T04:42:18Z,2020-02-15T23:08:38Z,2020-02-16T04:42:18Z,2020-02-15T23:08:38Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:18Z (GMT). No. of bitstreams: 1
385-391.pdf: 514815 bytes, checksum: 25b097be78eaf6de66c8cb25c1a7e386 (MD5)
  Previous issue date: 1995-10","Wiburg, K. M. (1995). An Historical Perspective on Instructional Design: Is it Time to Exchange Skinner's Teaching Machine for Dewey's Toolbox?. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 385-391). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4213,https://doi.dx.org/10.22318/cscl1995.385,en,"Lawrence Erlbaum Associates, Inc.",An Historical Perspective on Instructional Design: Is it Time to Exchange Skinner's Teaching Machine for Dewey's Toolbox?,"Student learning is not accidental: it is the direct result of what has been designed, intentionally or unintentionally, by teachers, schools, curriculum developers and communities. Behind teaching and learnng events are beliefs about learning which directly influence what students experience. This paper provides an historical perspective on current instructional design practices. While attendees at this conference may find it easy to discount the inadequacy of traditional theories of instruction, an understanding of the historical evolution of these theories and their pervasive influence on K-12 education is necessary if we want to support teaching reform efforts. Without an understanding of the evolution of current teaching practices, change efforts may be unsuccessful.",Papers
61100a91-1806-4a0e-ab25-f98000940aed,1/4153,"Winiecki, Donald J.||Ahem, Terence C.",2020-02-16T04:42:19Z,2020-02-15T23:08:39Z,2020-02-16T04:42:19Z,2020-02-15T23:08:39Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:19Z (GMT). No. of bitstreams: 1
392-396.pdf: 423870 bytes, checksum: 64421e9722af4d57fd640c5627bd3e8c (MD5)
  Previous issue date: 1995-10","Winiecki, D. J. & Ahem, T. C. (1995). Designing for Learnability (DesiL): An Engine for Informing the Design of Easy-to-Learn Microcomputer Interfaces. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 392-396). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4214,https://doi.dx.org/10.22318/cscl1995.392,en,"Lawrence Erlbaum Associates, Inc.",Designing for Learnability (DesiL): An Engine for Informing the Design of Easy-to-Learn Microcomputer Interfaces,"Modern software design is focused at maximizing the usability of its products [1, 2, 3]. Once the domain of technical experts and ""guru's, we are now told that computers are ""for the rest of us""[4]. However, usable software designs still mandate some specialized training in their use [3]. As computers become more prevalent in the workplace, individuals must both maintain their current level of productivity while learning new methods of performing tasks tey had previously done either manually or using a different computer software application. Software that minimizes learning time could be of substantial value to deadline pressured workers who must take advantage of advancing technologies but do not have access to special training. DesiL (Designing for Learnability) is a methodology for informing the design of microcomputer software, that may permit a designer to produce both usable and more easily learned software applications. This methodology is non-deterministic in that it does not make decisions for a designer, but rather informs a designer's options toward creating software that may be more easily learned by the end user.",Papers
67649b16-df44-4c7e-a2a2-81a3c27b69b0,1/4153,"Yelland, Nicola",2020-02-16T04:42:19Z,2020-02-15T23:08:40Z,2020-02-16T04:42:19Z,2020-02-15T23:08:40Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:19Z (GMT). No. of bitstreams: 1
397-401.pdf: 330262 bytes, checksum: baeab6f41232268b1d979a13f6d4e092 (MD5)
  Previous issue date: 1995-10","Yelland, N. (1995). Collaboration and Learning with Logo: Does Gender Make a Difference?. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 397-401). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4215,https://doi.dx.org/10.22318/cscl1995.397,en,"Lawrence Erlbaum Associates, Inc.",Collaboration and Learning with Logo: Does Gender Make a Difference?,"The present study represented the final in a series of five which explored the performance of children in Logo tasks while they worked in one of three gender pairs (girl, boy or boy/ girl). Differences in performance based on the gender of the pair had been apparent in the early studies when specific types of tasks were presented as initial experiences in the new domain. The present study analysed the strategies and interactions of 30 pairs of children (mean age 7 years 3 months) in relation to three sets of tasks. The children worked with the screen version of Logo (LCSI) in tasks that required them to make accurate copies of given (Logo) figures and to direct the turtle up a path to a destination The results revealed that when the copy task was presented first and followed by the track task there were no significant differences in performance in terms of accuracy or efficiency of moves made in order to reach the end of the path. This was a contrast to previous findings when the track task had been presented first. The current research illustrated that performance was moderated by the type of strategies that were deployed and the nature of the collaboration of the pairs.",Papers
f476950e-a11f-4529-a42f-a8581b6f203c,1/4153,"Brophy, Sean P.",2020-02-16T04:42:19Z,2020-02-15T23:07:05Z,2020-02-16T04:42:19Z,2020-02-15T23:07:05Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:19Z (GMT). No. of bitstreams: 1
40-44.pdf: 470245 bytes, checksum: 6f64cc393e89c51e7c920a3e7660b466 (MD5)
  Previous issue date: 1995-10","Brophy, S. P. (1995). Computer Partner in the Classroom: Fostering Small Group Problem Solving. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 40-44). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4216,https://doi.dx.org/10.22318/cscl1995.40,en,"Lawrence Erlbaum Associates, Inc.",Computer Partner in the Classroom: Fostering Small Group Problem Solving,"Designers of an anchored instruction approach to learning envision a cooperative learning environment where students can create a community of inquiry while solving complex problems. This approach ""anchors"" instruction in the context of meaningful problem solving environments, engaging both teachers and students in sustained exploration of a rich problem space [3]. Anchored instruction requires reevaluating classroom structure, communication dynamics, and the instructional artifacts used in the process. A major challenge for anchored instruction, and problem based learning curricula in general, is to help ensure that each student learns while also gaining the experience of working collaboratively. One possible solution involves integrating the computer as an active ""agent"" involved in the instructional process. This paper outlines a theoretical framework to define a learning environment that establishes the computer as a simultaneous partner for the teacher and the students and presents a computer program that employs this framework for use with students in a collaborative environment.",Papers
2036cc64-85a4-4e26-9e98-0d85c586fe8b,1/4153,"Zhao, Yong||Campbell, Keith",2020-02-16T04:42:19Z,2020-02-15T23:08:41Z,2020-02-16T04:42:19Z,2020-02-15T23:08:41Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:19Z (GMT). No. of bitstreams: 1
402-405.pdf: 478842 bytes, checksum: 362212a7678bb076781bdae876501f80 (MD5)
  Previous issue date: 1995-10","Zhao, Y. & Campbell, K. (1995). Refining Knowledge in a Virtual Community: A Case-Based Collaborative Project for Preservice Teachers. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 402-405). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4217,https://doi.dx.org/10.22318/cscl1995.402,en,"Lawrence Erlbaum Associates, Inc.",Refining Knowledge in a Virtual Community: A Case-Based Collaborative Project for Preservice Teachers,"This paper examines issues of integrating technology into teacher education. By looking at a case-based project designed to help preservice teachers at two United States higher learning institutions to examine and refine their beliefs about teaching and learning through collaboration via electronic mail, the study attempted to investigate how computer networks can be effectively used to enhance constructivist learning. Major findings include: (1) case-based projects promoted critical thinking and knowledge revision; (2) collaborative thinking and critiquing were affected by many factorstechnology was only one of them; and (3) technology was more effectively learned when embedded in contentbased projects.",Papers
1e7dfeb6-740a-4102-a1f7-ff20e6618be3,1/4153,"Cerratto, Teresa||Belisle, Claire",2020-02-16T04:42:20Z,2020-02-15T23:07:06Z,2020-02-16T04:42:20Z,2020-02-15T23:07:06Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:20Z (GMT). No. of bitstreams: 1
45-48.pdf: 372293 bytes, checksum: b3481f3fb59810e9f7b86ca1372ada36 (MD5)
  Previous issue date: 1995-10","Cerratto, T. & Belisle, C. (1995). Reframing Learning in CSCL Environments. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 45-48). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4218,https://doi.dx.org/10.22318/cscl1995.45,en,"Lawrence Erlbaum Associates, Inc.",Reframing Learning in CSCL Environments,"The exploratory work presented here is part of a pilot study to identify users' communication and interaction needs when collaborating through on-line computer networking. The theoretical background is human action theory, situated learning and interactive learning process. Four groups of students were each exposed to two different collaborative tools. Preliminary findings show that such tools require an adaptation period, develop awareness and specific skills and can produce interesting learning and interaction outcomes.",Papers
7b597b73-a359-4b42-a75e-2cec2aa3cfe5,1/4153,"Chan, Tak-Wai||Chou, Chih-Yueh",2020-02-16T04:42:20Z,2020-02-15T23:07:08Z,2020-02-16T04:42:20Z,2020-02-15T23:07:08Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:20Z (GMT). No. of bitstreams: 1
49-56.pdf: 855037 bytes, checksum: 6eaa7dea3adcc7870ce15bdf6ab636e4 (MD5)
  Previous issue date: 1995-10","Chan, T. & Chou, C. (1995). Simulating a Learning Companion in Reciprocal Tutoring Systems. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 49-56). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4219,https://doi.dx.org/10.22318/cscl1995.49,en,"Lawrence Erlbaum Associates, Inc.",Simulating a Learning Companion in Reciprocal Tutoring Systems,"This paper describes how student modeling plays a role in the implementation of a cooperative learning system, in particular, the simulation of a virtual learning companion. A scaffolding tool for solving Lisp recursive problems is used to support a protocol of cooperative learning, called reciprocal tutoring. During reciprocal tutoring, two agents, where an agent is either a real student or a virtual learning companion simulated by the computer, interact and take turns for playing the roles of a tutor and a tutee. We describe a method that takes the overlay approach of student modeling to simulate a learning companion. The method constructs the behavior of the companion, illustrating its advancing knowledge and mistakes. A preliminary evaluation of the system has been conducted.",Papers
